2241,포곡어린이집,경기도 의왕시 고천동 296-1번지,Y,1,4,37.2871034,127.2157023,
2242,홍익어린이집,경기도 의왕시 내손동 622번지,Y,1,18~22,37.3538185,127.2457132,
2243,신나는창의나라 어린이집,경기도 의왕시 내손동 780번지,Y,1,5,37.2750337,127.1106866,
2244,참자연 어린이집,경기도 의왕시 내손동 849-1번지,Y,1,4,37.2414759,127.0725983,
2245,숲속향기생태 어린이집,경기도 의왕시 삼동 158-3번지,Y,1,6,37.3022743,127.1281237,
2246,소망어린이집,경기도 의왕시 삼동 208-35번지,Y,1,7,37.3394472,127.1876308,
2247,지석초등학교,경기도 의왕시 삼동 263번지,Y,1,8,37.269742,127.1387296,
2248,신리초등학교,경기도 의왕시 오전동 19번지,Y,2,9~10,37.3222362,127.0807134,
2249,대덕초등학교,경기도 의왕시 오전동 27-5번지,Y,2,8,37.3364908,127.1258301,
2250,대청초등학교,경기도 의왕시 오전동 468-1번지,Y,4,7~20,37.3340512,127.1287915,
2251,성지초등학교,경기도 의왕시 오전동 848번지,Y,1,18,37.2746734,127.1283881,
2252,언남초등학교,경기도 의왕시 왕곡동 19-1번지,Y,2,21,37.2898413,127.1199287,
2253,백현초등학교,경기도 의왕시 왕곡동 296-2번지,Y,1,21,37.2831885,127.1619341,
2254,초당초등학교,경기도 의왕시 왕곡동 591번지,Y,1,21,37.2631976,127.1609083,
2255,백암초등학교,경기도 의왕시 왕곡동 602-1번지,Y,2,6~9,37.1641396,127.3678535,
2256,양지초등학교,경기도 의왕시 왕곡동 604번지,Y,3,6,37.2368602,127.2845149,
2257,당촌초등학교,경기도 의왕시 청계동 975번지,Y,3,24,37.373691,127.131262,
2258,사랑하는 유치원,경기도 의왕시 포일동 647번지,Y,5,5,37.444456,127.140481,
2259,이화유치원,경기도 의왕시 학의동 706-3번지,Y,5,4,37.448182,127.132422,
,,의왕시,,38,,,,54
